Time[sec],Pressure_sf[Pa],Temperature_sf[K]
54.254254254254256,6519323.558403824,-3253593.7297632843
54.354354354354356,6642235.394565734,-3314992.829175709
54.454454454454456,6760174.864116452,-3373908.5360373193
54.55455455455456,6865222.306300348,-3426384.5305397576
54.65465465465466,6720312.478204354,-3353995.550871662
54.75475475475476,6880708.318826866,-3434120.531952391
54.85485485485486,6679100.987159491,-3333408.6862289156
54.95495495495496,6861586.710499156,-3424568.3782876637
55.05505505505506,6626557.87674571,-3307161.2881171997
55.15515515515516,6409749.9522532495,-3198858.032751458
55.25525525525526,6586085.135960603,-3286943.590744209
55.35535535535536,6416998.786067448,-3202479.05531228
55.45545545545546,6666906.1558409985,-3327316.868744329
55.55555555555556,6591208.768783144,-3289503.0400851103
55.65565565565566,6767547.689543226,-3377591.5869814535
55.75575575575576,6825078.384343176,-3406330.7648959407
55.85585585585586,6997945.644381206,-3492686.4180114972
55.95595595595596,6859414.499391542,-3423483.2561909286
56.05605605605606,7018002.145267025,-3502705.68402874
56.15615615615616,6761928.362951313,-3374784.485750072
56.25625625625626,6801830.169128375,-3394717.2190749883
56.35635635635636,6500463.080615279,-3244172.256781865
56.45645645645646,6641609.663247982,-3314680.2514371215
56.55655655655656,6596035.609610754,-3291914.231385141
56.65665665665666,6780530.608291546,-3384077.1310141734
56.75675675675676,6976215.94235672,-3481831.315488098
56.85685685685686,6624427.123324803,-3306096.893053856
56.95695695695696,6419836.746994263,-3203896.707391479
57.05705705705706,6786765.686325125,-3387191.8311869665
57.15715715715716,6930340.495443562,-3458914.2228935556
57.25725725725726,6748739.74822773,-3368196.1957635665
57.35735735735736,6683584.400353535,-3335648.335949621
57.45745745745746,6697520.29937041,-3342609.896421946
57.55755755755756,6694314.445494113,-3341008.4386467333
57.65765765765766,6662668.224982897,-3325199.8499838123
57.75775775775776,6685411.982021654,-3336561.2885334743
57.85785785785786,6947046.163507727,-3467259.53625864
57.95795795795796,6717969.3017917685,-3352825.03462738
58.05805805805806,6798522.156855536,-3393064.7172519313
58.15815815815816,6906779.69120097,-3447144.442953055
58.25825825825826,6846921.432005448,-3417242.3816936687
58.35835835835836,6619497.297490854,-3303634.2519338457
58.45845845845846,6626568.61343736,-3307166.651516985
58.55855855855856,6836341.951049803,-3411957.437620633
58.65865865865866,7009579.844185467,-3498498.3047408117
58.75875875875876,6609545.186502559,-3298662.7852205117
58.85885885885886,6587293.677343699,-3287547.3030180074
58.95895895895896,6885829.366241861,-3436678.7409705147
59.05905905905906,6835243.138879466,-3411408.5299151177
59.15915915915916,7019700.380397651,-3503554.041449687
59.25925925925926,6956754.2531135045,-3472109.214764087
59.35935935935936,6913216.0352205625,-3450359.711397644
59.45945945945946,6626133.5231379215,-3306949.3068022192
59.55955955955956,7022975.33976305,-3505190.0554925445
59.65965965965966,6789306.695131109,-3388461.1790373907
59.75975975975976,7002859.195198333,-3495140.9911770774
59.85985985985987,6933757.934614106,-3460621.4032568457
59.95995995995997,6648004.257216431,-3317874.6066895006
60.06006006006007,6861068.953417034,-3424309.734144247
60.16016016016017,6461359.0887576295,-3224638.476090474
60.26026026026027,6680107.416276377,-3333911.4390031174
60.36036036036037,6836704.654808423,-3412138.625000024
60.46046046046047,6912041.903049645,-3449773.1748861726
60.56056056056057,6521644.042327077,-3254752.8940942595
60.66066066066067,6797319.7012427235,-3392464.036351011
60.76076076076077,6938462.64960056,-3462971.642356699
60.86086086086087,6744235.671679602,-3365946.2138449303
60.96096096096097,6447798.734157609,-3217864.628276255
61.06106106106107,6472209.075685597,-3230058.4099524855
61.16116116116117,7048015.878867999,-3517699.129950162
61.26126126126127,6889662.961845741,-3438593.806568541
61.36136136136137,6921713.852048002,-3454604.7883435464
61.46146146146147,6519068.955648917,-3253466.546634797
61.56156156156157,6809065.868436812,-3398331.7795809833
61.66166166166167,6445926.207544263,-3216929.239520455
61.76176176176177,6884826.502620628,-3436177.7623817516
61.86186186186187,6922845.572888099,-3455170.1386745204
61.96196196196197,6961459.593676917,-3474459.7698742584
62.06206206206207,6688007.370149587,-3337857.792377117
62.16216216216217,6424003.495526971,-3205978.1318306196
62.26226226226227,6592897.183340165,-3290346.4675334664
62.36236236236237,6749642.662301119,-3368647.2406535516
62.46246246246247,6409628.48783963,-3198797.3574380437
62.56256256256257,6495485.228435965,-3241685.6464028643
62.66266266266267,6877876.313646838,-3432705.8097853074
62.76276276276277,6902148.525416157,-3444830.9501104057
62.86286286286287,6859387.77901085,-3423469.9080990627
62.96296296296297,6715653.606222396,-3351668.246416387
63.06306306306307,6537245.178322811,-3262546.221910529
63.16316316316317,6584272.106380083,-3286037.9137771665
63.26326326326327,6405733.804583996,-3196851.840348519
63.36336336336337,6787132.812453585,-3387375.227138567
63.46346346346347,7027078.997857859,-3507240.0485155457
63.56356356356357,6772214.552987038,-3379922.891711351
63.66366366366367,6559933.79444595,-3273880.016030338
63.76376376376377,6443077.083729956,-3215506.008520997
63.86386386386387,7036701.965373888,-3512047.2289472832
63.96396396396397,6842502.280788777,-3415034.8091388964
64.06406406406407,6518639.508412766,-3253252.0224765576
64.16416416416416,6450761.957354738,-3219344.8561809394
64.26426426426427,6533762.295769701,-3260806.39622183
64.36436436436436,6905686.63835878,-3446598.409764612
64.46446446446447,6439071.812608583,-3213505.244435377
64.56456456456456,6919474.371788977,-3453486.0577152115
64.66466466466467,6928929.129633081,-3458209.175781252
64.76476476476476,7030665.033815255,-3509031.462498894
64.86486486486487,6801720.691732918,-3394662.530156079
64.96496496496496,6438677.529177219,-3213308.2869812883
65.06506506506507,6636949.956129929,-3312352.5423947377
65.16516516516516,6443071.823621074,-3215503.3809239757
65.26526526526527,6885251.869887279,-3436390.2537757945
65.36536536536536,6440016.940621848,-3213977.3667756254
65.46546546546547,6950914.580382972,-3469192.004476845
65.56556556556556,6822136.917484667,-3404861.366795493
65.66566566566567,6531112.0833630115,-3259482.5196481845
65.76576576576576,6459160.97879975,-3223540.4466588353
65.86586586586587,6987155.131802029,-3487296.000721493
65.96596596596596,6487599.5827935245,-3237746.4938228633
66.06606606606607,6413835.66000257,-3200898.973212572
66.16616616616616,6417220.353644683,-3202589.7353796433
66.26626626626627,6962886.150440939,-3475172.4071235578
66.36636636636636,6437601.115268278,-3212770.5830991073
66.46646646646647,6517843.06611504,-3252854.1712583997
66.56656656656656,6570468.770323013,-3279142.6282255123
66.66666666666667,6402223.046996348,-3195098.106711119
66.76676676676676,6597670.225336841,-3292730.784540881
66.86686686686687,7030530.295674148,-3508964.1536878655
66.96696696696696,6765768.6291858945,-3376702.867828914
67.06706706706707,6506305.446754083,-3247090.723097025
67.16716716716716,6575849.609995252,-3281830.5592371738
67.26726726726727,6517254.199769022,-3252560.011615963
67.36736736736736,6414961.652906306,-3201461.4424479804
67.46746746746747,6740250.146963055,-3363955.2716677287
67.56756756756756,6530330.277983584,-3259091.9797435054
67.66766766766767,6478362.468459139,-3233132.238753201
67.76776776776777,6819530.938447065,-3403559.560545624
67.86786786786787,7025372.595985437,-3506387.610978266
67.96796796796797,6574999.874660015,-3281406.0845338143
68.06806806806807,6754004.545982482,-3370826.191844629
68.16816816816817,6860908.446276194,-3424229.55324
68.26826826826827,6548541.500765952,-3268189.1461211643
68.36836836836838,6522490.578592078,-3255175.7691438072
68.46846846846847,6671729.00800964,-3329726.080232513
68.56856856856858,6956004.1939223455,-3471734.522405488
68.66866866866867,7019669.616610502,-3503538.673325425
68.76876876876878,6604665.991258105,-3296225.4385898146
68.86886886886887,6622406.06754605,-3305087.2964193244
68.96896896896898,6435634.825303209,-3211788.3571895096
69.06906906906907,6623788.394374822,-3305777.8228747486
69.16916916916918,6643575.89151507,-3315662.460887722
69.26926926926927,6453656.19944472,-3220790.626049931
69.36936936936938,6519257.109991991,-3253560.536418775
69.46946946946947,6751412.0606480595,-3369531.1322423876
69.56956956956958,6738311.466483992,-3362986.817014196
69.66966966966967,6750526.055806711,-3369088.5341967307
69.76976976976978,7007706.716042839,-3497562.5797078083
69.86986986986987,6601060.872592578,-3294424.5429941122
69.96996996996998,6835864.978823559,-3411719.1678391583
70.07007007007007,7013270.345416777,-3500341.9025824056
70.17017017017018,6816672.866836572,-3402131.822734256
70.27027027027027,6827208.985013129,-3407395.0981882694
70.37037037037038,6938012.722022374,-3462746.8811255624
70.47047047047047,6399433.1306571765,-3193704.456230266
70.57057057057058,6561240.946533821,-3274532.986892221
70.67067067067067,6654748.044217302,-3321243.3993497463
70.77077077077078,6765205.667395538,-3376421.643595197
70.87087087087087,6735298.302700047,-3361481.6117833112
70.97097097097098,6745865.446015889,-3366760.3568533678
71.07107107107107,6829242.734937671,-3408411.050207516
71.17117117117118,7047375.455619108,-3517379.204397351
71.27127127127127,6405595.363252583,-3196782.684548489
71.37137137137138,6614129.208817338,-3300952.682319727
71.47147147147147,6681756.040293802,-3334734.9946416705
71.57157157157158,6435930.874466042,-3211936.243384203
71.67167167167167,6745254.51485213,-3366455.1702139024
71.77177177177178,6528973.0272677755,-3258413.9842489725
71.87187187187187,6889812.400280306,-3438668.458272072
71.97197197197198,6664148.873486113,-3325939.494037919
72.07207207207207,6451672.597590993,-3219799.751134286
72.17217217217218,6669437.598255764,-3328581.4274437344
72.27227227227228,6758155.054390907,-3372899.552462129
72.37237237237238,6649517.953957682,-3318630.7589149913
72.47247247247248,6811665.932497803,-3399630.6301213237
72.57257257257258,6456140.711769928,-3222031.722560404
72.67267267267268,6430129.442103946,-3209038.2396343527
72.77277277277278,6837329.5949977385,-3412450.811670827
72.87287287287288,6521269.221066605,-3254565.6575176963
72.97297297297298,6865764.007789657,-3426655.1361211226
73.07307307307308,7025144.974844698,-3506273.902246565
73.17317317317318,7015324.312373883,-3501367.9663896295
73.27327327327328,6782450.814656643,-3385036.3597837337
73.37337337337338,6728874.104753666,-3358272.4489407404
73.47347347347348,6614732.04004218,-3301253.819973118
73.57357357357358,6396715.50225639,-3192346.9161099223
73.67367367367368,6664799.554306637,-3326264.5355547713
73.77377377377378,6532920.470364069,-3260385.8740770994
73.87387387387388,6439766.409907174,-3213852.2184902714
73.97397397397398,6542171.161511305,-3265006.929247437
74.07407407407408,6731092.091664433,-3359380.4285237873
74.17417417417418,7006393.271381413,-3496906.4457808714
74.27427427427428,6520176.026736086,-3254019.5680216043
74.37437437437438,6650888.1520618405,-3319315.2278849008
74.47447447447448,6676644.724726737,-3332181.6821761886
74.57457457457458,6523637.807209313,-3255748.8507858734
74.67467467467468,6697918.557228454,-3342808.842863873
74.77477477477478,6654119.06116728,-3320929.196969062
74.87487487487488,6423337.195598265,-3205645.293618393
74.97497497497498,6664603.67442425,-3326166.6855904227
75.07507507507508,6649926.65588065,-3318834.9219291257
75.17517517517518,6399408.77063039,-3193692.287636152
75.27527527527528,6654838.141257057,-3321288.4064530157
75.37537537537538,6708769.975978391,-3348229.582059312
75.47547547547548,6428626.20391157,-3208287.3235693797
75.57557557557558,6934592.024026053,-3461038.0723447385
75.67567567567568,6803648.043965359,-3395625.329973511
75.77577577577578,7005125.644916455,-3496273.2004785975
75.87587587587588,6472352.332133318,-3230129.971400902
75.97597597597598,6882369.544186388,-3434950.393671733
76.07607607607608,6502284.671460635,-3245082.2050170307
76.17617617617618,6821409.440926496,-3404497.958811138
76.27627627627628,6649623.944674005,-3318683.7055312707
76.37637637637638,6689035.70045868,-3338371.486013038
76.47647647647648,6437853.725373735,-3212896.770088321
76.57657657657658,6775519.014060845,-3381573.616634417
76.67667667667668,6736937.515181696,-3362300.469058843
76.77677677677679,6452846.516425851,-3220386.162510227
76.87687687687688,6851420.511620635,-3419489.8828827655
76.97697697697699,6744955.509347987,-3366305.8039880632
77.07707707707708,6516936.677491495,-3252401.3979725884
77.17717717717719,6922873.247247918,-3455183.9633815684
77.27727727727728,6484506.116602271,-3236201.201138192
77.37737737737739,6714358.624145899,-3351021.347992036
77.47747747747748,6596174.727089972,-3291983.725890125
77.57757757757759,6476921.843071116,-3232412.597293069
77.67767767767768,6775249.800062999,-3381439.132283911
77.77777777777779,6440765.540990229,-3214351.317155477
77.87787787787788,6750406.004609299,-3369028.5633917586
77.97797797797799,6699078.657089288,-3343388.3612518823
78.07807807807808,6692618.2974184025,-3340161.1420535683
78.17817817817819,6922816.01268576,-3455155.371896192
78.27827827827828,6959112.600891418,-3473287.3284257115
78.37837837837839,6798083.391967668,-3392845.5343631264
78.47847847847848,6816549.060222777,-3402069.9756603083
78.57857857857859,6704089.8008890245,-3345891.6376405684
78.67867867867868,6730228.744416062,-3358949.14952765
78.77877877877879,7042575.217116657,-3514981.229785935
78.87887887887888,6779697.809856963,-3383661.111070536
78.97897897897899,6704185.849544004,-3345939.617978348
79.07907907907908,6606919.443421521,-3297351.124949713
79.17917917917919,6649854.508794068,-3318798.8815632714
79.27927927927928,6400358.653618498,-3194166.783868497
79.37937937937939,6484061.606441576,-3235979.153063382
79.47947947947948,6638634.797096563,-3313194.187384196
79.57957957957959,6585282.762887057,-3286542.7749796533
79.67967967967968,6558756.2089807615,-3273291.768544989
79.77977977977979,6942719.062060802,-3465097.932669477
79.87987987987988,6736836.388369388,-3362249.951855454
79.97997997997999,6567728.343206879,-3277773.6826014514
80.08008008008008,7043427.724957493,-3515407.102771445
80.18018018018019,6661533.057316232,-3324632.787688168
80.28028028028028,6817119.766560668,-3402355.069618746
80.38038038038039,6508982.278114719,-3248427.894433494
80.48048048048048,6910411.2004731465,-3448958.5591754853
80.58058058058059,6863160.321347783,-3425354.471365231
80.68068068068068,6549200.713340371,-3268518.4469348732
80.78078078078079,6769880.305581707,-3378756.831784808
80.88088088088088,6835156.691844306,-3411365.345608344
80.98098098098099,6678671.212411277,-3333193.996060823
81.08108108108108,6857328.033050477,-3422440.967803609
81.18118118118119,6622743.477404371,-3305255.845868098
81.28128128128128,6954330.607370238,-3470898.481662633
81.38138138138139,6672271.11407645,-3329996.8843873343
81.48148148148148,6567510.509277977,-3277664.8664352093
81.58158158158159,6939135.992934431,-3463308.010895895
81.68168168168168,6493155.984982027,-3240522.108551155
81.78178178178179,6645545.734018125,-3316646.4759275923
81.88188188188188,6495533.8789009685,-3241709.948998742
81.98198198198199,6497777.062184712,-3242830.496999634
82.08208208208208,6983347.837245646,-3485394.061714183
82.18218218218219,6934946.010096099,-3461214.9059749404
82.28228228228228,6613709.035503186,-3300742.789407563
82.38238238238239,6443200.165424809,-3215567.491867342
82.48248248248248,6810131.546130101,-3398864.134147782
82.58258258258259,6853129.477179687,-3420343.59147293
82.68268268268268,6502312.389161183,-3245096.0509772417
82.78278278278279,6590601.115667966,-3289199.4942094716
82.88288288288288,6580220.538011754,-3284014.0022894717
82.98298298298299,6644941.310186414,-3316344.542058222
83.08308308308308,6677945.513251239,-3332831.479488804
83.18318318318319,6455035.2368024485,-3221479.501032218
83.28328328328328,6957546.263867651,-3472504.8640619107
83.38338338338339,6781994.109311451,-3384808.21507188
83.48348348348348,6765206.631999814,-3376422.1254575504
83.58358358358359,6600539.086458779,-3294163.890765499
83.68368368368368,6897326.27380768,-3442422.0013384633
83.78378378378379,6969894.814669248,-3478673.590310366
83.88388388388388,6545336.903983748,-3266588.3329320494
83.98398398398399,6452123.29662007,-3220024.8902350543
84.08408408408408,6885320.805759399,-3436424.69055773
84.18418418418419,6438074.209769205,-3213006.9092391715
84.28428428428428,6438336.557240626,-3213137.9603649224
84.38438438438439,6828169.815185485,-3407875.0772196846
84.48448448448448,6948748.6203417545,-3468109.9987604483
84.58458458458459,6652076.963223278,-3319909.086846364
84.68468468468468,6627678.133668311,-3307720.9005346997
84.78478478478479,6704594.296617815,-3346143.6544524534
84.88488488488488,6464883.665879993,-3226399.1205936116
84.98498498498499,6967435.081504661,-3477444.828682804
85.08508508508508,6414638.976300604,-3201300.255225204
85.18518518518519,6997285.838323899,-3492356.810765383
85.28528528528528,6682637.699389982,-3335175.4197327765
85.38538538538539,6767883.908716094,-3377759.543306519
85.4854854854855,6692860.5484304195,-3340282.1565156216
85.58558558558559,6536238.597229535,-3262043.3982375595
85.6856856856857,6807774.633193546,-3397686.748790926
85.78578578578579,6646884.846873583,-3317315.416382916
85.8858858858859,6567479.445448075,-3277649.3488945486
85.98598598598599,6547709.005957852,-3267773.284510098
86.0860860860861,6673042.4929374475,-3330382.2196985153
86.18618618618619,6793729.4691236485,-3390670.5535025527
86.2862862862863,6648158.9126755465,-3317951.863289786
86.38638638638639,6933415.487871922,-3460450.3341074022
86.4864864864865,6717667.79120415,-3352674.4172829376
86.58658658658659,6572361.037016448,-3280087.886217299
86.6866866866867,6898470.753279343,-3442993.724323817
86.78678678678679,7021705.207930453,-3504555.557956714
86.8868868868869,7011841.723591672,-3499628.2314199912
86.98698698698699,6743491.640105777,-3365574.537814894
87.0870870870871,6846553.145739983,-3417058.405468097
87.18718718718719,6801332.045416198,-3394468.383716474
87.2872872872873,6451610.445327017,-3219768.7040193393
87.38738738738739,6623804.903128453,-3305786.0696449378
87.4874874874875,7000476.591116959,-3493950.756917931
87.58758758758759,6850975.275529869,-3419267.4665524703
87.6876876876877,6842282.188269303,-3414924.8626566506
87.78778778778779,7005772.114011841,-3496596.1453846064
87.8878878878879,6730035.2504833825,-3358852.491009071
87.98798798798799,6663291.76787691,-3325511.3349712333
88.0880880880881,6528044.019537332,-3257949.9115488706
88.18818818818819,6781332.423513319,-3384477.673483811
88.2882882882883,6555780.253557705,-3271805.1689826376
88.38838838838839,6872151.210040243,-3429845.847255075
88.4884884884885,7014763.040941961,-3501087.581971666
88.58858858858859,6522493.748169593,-3255177.352460842
88.6886886886887,6618147.884991707,-3302960.1676774756
88.78878878878879,7008949.475747085,-3498183.4028727384
88.8888888888889,6614436.932036451,-3301106.402039816
88.988988988989,6995345.616485566,-3491387.569703429
89.0890890890891,6873769.544387401,-3430654.2824007906
89.1891891891892,6651047.58772495,-3319394.872404581
89.2892892892893,6411223.467193965,-3199594.1000768524
89.3893893893894,6551282.164752634,-3269558.208215016
89.4894894894895,6407702.849114946,-3197835.440108408
89.5895895895896,6438126.090364266,-3213032.825289738
89.6896896896897,6441746.966977488,-3214841.571581317
89.7897897897898,6536460.51097368,-3262154.2521782406
89.8898898898899,7025013.677848563,-3506208.3124920833
89.98998998999,6843703.76652312,-3415635.0073487293
90.0900900900901,6884150.5607942,-3435840.0969639975
90.1901901901902,6885112.022534817,-3436320.393301126
90.2902902902903,6753658.085739748,-3370653.119815148
90.3903903903904,6664617.320458118,-3326173.502339049
90.4904904904905,6876879.73788267,-3432207.9725436536
90.5905905905906,6681699.664276624,-3334706.8324962235
90.6906906906907,6739203.185280064,-3363432.269060758
90.7907907907908,6704692.865787515,-3346192.893894915
90.8908908908909,7041538.247691754,-3514463.208464352
90.990990990991,6647291.647207626,-3317518.6294399975
91.0910910910911,6492975.162567015,-3240431.7814945267
91.1911911911912,6558152.710792653,-3272990.2989024688
91.2912912912913,6621808.978620598,-3304789.0271082865
91.3913913913914,6848986.958732183,-3418274.209044476
91.4914914914915,6937997.792057976,-3462739.422864964
91.5915915915916,6599672.254952933,-3293730.8751328187
91.6916916916917,6988774.384498573,-3488104.9006785955
91.7917917917918,6410673.557097025,-3199319.402578546
91.8918918918919,6461060.017567617,-3224489.0800194764
91.991991991992,7048984.981466989,-3518183.248384457
92.0920920920921,6484952.423071496,-3236424.1465378753
92.1921921921922,6704886.09922601,-3346289.422118703
92.2922922922923,6663759.171430698,-3325744.8220287394
92.3923923923924,6596533.427173734,-3292162.910312769
92.4924924924925,6864940.522382522,-3426243.76611445
92.5925925925926,6535917.586749559,-3261883.041896604
92.6926926926927,6992390.85971986,-3489911.5162547277
92.7927927927928,7042006.086295412,-3514696.9186987653
92.8928928928929,6452916.253268951,-3220420.9983768505
92.992992992993,6998651.24741933,-3493038.903233254
93.0930930930931,6849985.500449468,-3418773.027455304
93.1931931931932,6532743.4089757055,-3260297.425532319
93.2932932932933,6625096.1424272405,-3306431.094368145
93.3933933933934,6714914.672106367,-3351299.1175047983
93.4934934934935,6464675.306133924,-3226295.037898641
93.5935935935936,6518695.603307731,-3253280.0438699923
93.6936936936937,6890707.046378399,-3439115.377150485
93.7937937937938,6780324.680401251,-3383974.2608506843
93.8938938938939,6944965.756048455,-3466220.268607152
93.993993993994,6453659.928050601,-3220792.4886123687
94.0940940940941,6708695.968675757,-3348192.6122912876
94.1941941941942,6672842.194438306,-3330282.162398638
94.2942942942943,6584195.290601117,-3285999.5413877447
94.3943943943944,6863845.14936197,-3425696.5753878863
94.4944944944945,6895653.977349614,-3441586.608254673
94.5945945945946,6917398.111206402,-3452448.863495738
94.6946946946947,6762473.962933611,-3375057.0369347995
94.7947947947948,6554692.538018402,-3271261.8150063404
94.8948948948949,6997656.989564658,-3492542.220001736
94.994994994995,6530424.943580979,-3259139.2686128994
95.0950950950951,6454002.112021708,-3220963.42086952
95.1951951951952,6915275.413723929,-3451388.4719074024
95.2952952952953,6455306.370298195,-3221614.941230547
95.3953953953954,6508162.457524663,-3248018.3652106356
95.4954954954955,6460601.844755438,-3224260.2073684484
95.5955955955956,6595653.900894961,-3291723.553276846
95.6956956956957,6397898.678261912,-3192937.9493821952
95.7957957957958,6792383.145417614,-3389998.004208875
95.8958958958959,6926358.165572044,-3456924.8520866353
95.995995995996,6517477.094958324,-3252671.3556735297
96.0960960960961,6729394.370461019,-3358532.3439588044
96.1961961961962,6424177.801582531,-3206065.203305778
96.2962962962963,6899304.469673112,-3443410.206111626
96.3963963963964,6708446.660660075,-3348068.0724272924
96.4964964964965,6923681.465273451,-3455587.7081406564
96.5965965965966,6829565.6490232125,-3408572.360720182
96.6966966966967,7048213.589658426,-3517797.897032268
96.7967967967968,6750287.006345939,-3368969.1185737136
96.8968968968969,6991843.295510866,-3489637.9797126963
96.996996996997,6477094.467572607,-3232498.8291085497
97.0970970970971,6482988.59784315,-3235443.1484866464
97.1971971971972,6598883.117472527,-3293336.6706729694
97.2972972972973,6547134.06733708,-3267486.08165087
97.3973973973974,6730561.386949852,-3359115.3187437207
97.4974974974975,6542975.7097688345,-3265408.830375992
97.5975975975976,6555217.051199547,-3271523.828654782
97.6976976976977,6911410.208139506,-3449457.6123658405
97.7977977977978,6399729.827921552,-3193852.6657810593
97.8978978978979,6730573.346500954,-3359121.2930526333
97.997997997998,6495760.8386372095,-3241823.3232656564
98.0980980980981,6972031.992211361,-3479741.2191825514
98.1981981981982,6953135.815484697,-3470301.6230170066
98.2982982982983,6566298.115293887,-3277059.230484306
98.3983983983984,7012269.659234451,-3499842.0076009836
98.4984984984985,6456433.384365938,-3222177.9222674593
98.5985985985986,6760558.48076909,-3374100.1694016913
98.6986986986987,6902455.271294081,-3444984.1845929665
98.7987987987988,6416542.141877606,-3202250.94698943
98.8988988988989,6511847.655394039,-3249859.251365916
98.998998998999,6684012.017479109,-3335861.9483685535
99.0990990990991,6859743.83676213,-3423647.775760459
99.1991991991992,7043856.270397426,-3515621.1840087213
99.2992992992993,6969637.625233892,-3478545.111117508
99.3993993993994,6682929.692769568,-3335321.282477855
99.4994994994995,6972549.181466526,-3479999.5815401804
99.5995995995996,6710685.946319349,-3349186.690092437
99.6996996996997,6456009.80824083,-3221966.3318898245
99.7997997997998,6478328.939777767,-3233115.4900337625
99.8998998998999,6802041.322109138,-3394822.6995563065
100.0,6431673.90696182,-3209809.7498368598
